BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
10118705,GW003761.1.1,576.9,577.5,-447.9,-448.5,INLT,UNK,,101.0,UNK,,UNK,1,
10118705,GW003761.1.1,577.9,578.5,-448.9,-449.5,INLT,UNK,,101.0,UNK,,UNK,1,
10056094,GW850030.1.1,0.0,135.0,117.0,-18.0,LIN,UNK,110.0,140.0,UNK,,UNK,1,
10056094,GW850030.1.1,108.0,132.0,9.0,-15.0,LIN,UNK,110.0,140.0,UNK,,UNK,1,
10056094,GW850030.1.1,0.0,5.0,117.0,112.0,UNK,UNK,,220.0,UNK,,ROT,1,
10056094,GW850030.1.1,5.0,135.0,112.0,-18.0,UNK,UNK,,194.0,UNK,,ROT,1,
10055341,GW850031.1.1,0.0,131.0,121.0,-10.0,LIN,UNK,124.8,140.2,UNK,,UNK,1,
10055341,GW850031.1.1,119.0,131.0,2.0,-10.0,LIN,UNK,124.6,140.0,UNK,,UNK,1,
10059564,GW006944.1.1,0.0,285.6,102.0,-183.6,LIN,UNK,,127.0,UNK,,UNK,1,
10059564,GW006944.1.1,0.0,67.8,102.0,34.2,LIN,UNK,,152.0,UNK,,UNK,1,
10054876,GW850031.1.0,0.0,114.0,121.0,7.0,LIN,UNK,,,UNK,,UNK,1,
10054876,GW850031.1.0,0.0,131.0,121.0,-10.0,UNK,UNK,,200.0,UNK,,ROT,1,
10054990,GW850027.1.1,0.0,114.0,94.0,-20.0,LIN,UNK,124.8,140.2,UNK,,UNK,1,
10054990,GW850027.1.1,99.0,111.0,-5.0,-17.0,LIN,UNK,124.6,140.0,UNK,,UNK,1,
10055473,GW850024.1.0,0.0,90.0,110.0,20.0,LIN,UNK,,,UNK,,UNK,1,
10055473,GW850024.1.0,0.0,126.0,110.0,-16.0,UNK,UNK,,200.0,UNK,,ROT,1,
10052092,GW006666.1.1,0.0,57.6,93.59,35.99,LIN,UNK,,152.0,UNK,,UNK,1,
10120839,GW003843.1.1,0.0,262.7,120.0,-142.7,LIN,UNK,,152.0,UNK,,UNK,1,
10120839,GW003843.1.1,253.5,468.7,-133.5,-348.7,LIN,UNK,,127.0,UNK,,UNK,1,
10120839,GW003843.1.1,345.6,345.9,-225.6,-225.9,INLT,UNK,,127.0,UNK,,UNK,1,
10120839,GW003843.1.1,352.0,354.7,-232.0,-234.7,INLT,UNK,,127.0,UNK,,UNK,1,
10109249,GW006747.1.1,61.0,64.0,63.0,60.0,INLT,UNK,,,UNK,,UNK,1,
10000783,GW006762.1.1,0.0,179.5,107.0,-72.5,LIN,UNK,,127.0,UNK,,UNK,1,
10000783,GW006762.1.1,135.3,136.5,-28.3,-29.5,INLT,UNK,,127.0,UNK,,UNK,1,
10000783,GW006762.1.1,160.0,161.2,-53.0,-54.2,INLT,UNK,,127.0,UNK,,UNK,1,
10000783,GW006762.1.1,36.6,37.8,70.4,69.2,INLT,UNK,,127.0,UNK,,UNK,1,
10039553,GW006611.1.1,0.0,91.1,94.01,2.91,LIN,UNK,,152.0,UNK,,UNK,1,
10038009,GW003384.1.1,0.0,380.4,104.0,-276.4,LIN,UNK,,152.0,UNK,,UNK,1,
10108456,GW003461.1.1,0.0,344.7,120.0,-224.7,LIN,UNK,,152.0,UNK,,UNK,1,
10108456,GW003461.1.1,0.0,65.1,120.0,54.9,LIN,UNK,,203.0,UNK,,UNK,1,
10003130,GW007251.1.1,0.0,91.4,129.0,37.6,LIN,UNK,,162.0,UNK,,UNK,1,
10128789,GW003523.1.1,0.0,419.3,120.0,-299.3,LIN,UNK,,152.0,UNK,,UNK,1,
10128789,GW003523.1.1,0.0,35.4,120.0,84.6,LIN,UNK,,203.0,UNK,,UNK,1,
10128789,GW003523.1.1,411.2,481.0,-291.2,-361.0,LIN,UNK,,127.0,UNK,,UNK,1,
10022413,GW006957.1.1,0.0,121.2,117.0,-4.2,LIN,UNK,,127.0,UNK,,UNK,1,
10127638,GW007721.1.1,0.0,29.7,159.0,129.3,LIN,UNK,,152.0,UNK,,UNK,1,
10067524,GW003714.1.1,0.0,11.1,99.0,87.9,LIN,UNK,,152.0,UNK,,UNK,1,
10067524,GW003714.1.1,0.0,48.9,99.0,50.1,LIN,UNK,,152.0,UNK,,UNK,1,
10067524,GW003714.1.1,58.2,60.9,40.8,38.1,INLT,UNK,,102.0,UNK,,UNK,1,
10155701,GW850076.1.1,6.0,110.0,88.0,-16.0,LIN,UNK,129.0,140.0,UNK,,UNK,1,
10155701,GW850076.1.1,0.0,6.0,94.0,88.0,LIN,UNK,184.6,200.0,UNK,,UNK,1,
10155701,GW850076.1.1,92.0,104.0,2.0,-10.0,INLT,UNK,124.8,140.2,UNK,,UNK,1,
10155701,GW850076.1.1,6.0,110.0,88.0,-16.0,LIN,UNK,129.0,140.0,UNK,,UNK,1,
10083128,GW003408.1.1,0.0,325.5,130.0,-195.5,LIN,UNK,,127.0,UNK,,UNK,1,
10083128,GW003408.1.1,0.0,91.2,130.0,38.8,LIN,UNK,,152.0,UNK,,UNK,1,
10025888,GW011343.1.1,0.0,59.5,96.0,36.5,LIN,UNK,,152.0,UNK,,UNK,1,
10016257,GW006532.1.1,0.0,71.3,117.0,45.7,LIN,UNK,,152.0,UNK,,UNK,1,
10118043,GW003734.1.1,0.0,339.2,130.0,-209.2,LIN,UNK,,152.0,UNK,,UNK,1,
10118043,GW003734.1.1,0.0,68.6,130.0,61.4,LIN,UNK,,203.0,UNK,,UNK,1,
10118043,GW003734.1.1,0.1,337.6,129.9,-207.6,LIN,UNK,,152.0,UNK,,UNK,1,
10118043,GW003734.1.1,328.5,398.4,-198.5,-268.4,LIN,UNK,,127.0,UNK,,UNK,1,
10118043,GW003734.1.1,387.7,388.9,-257.7,-258.9,INLT,UNK,,127.0,UNK,,UNK,1,
10118043,GW003734.1.1,389.5,390.7,-259.5,-260.7,INLT,UNK,,127.0,UNK,,UNK,1,
10118043,GW003734.1.1,393.5,394.7,-263.5,-264.7,INLT,UNK,,127.0,UNK,,UNK,1,
10061361,GW003777.1.1,0.0,110.6,88.0,-22.6,LIN,UNK,,152.0,UNK,,UNK,1,
10012500,GW006802.1.1,0.0,0.6,120.0,119.4,INLT,UNK,,127.0,UNK,,UNK,1,
10045021,GW850023.1.0,0.0,102.0,105.0,3.0,LIN,UNK,,,UNK,,UNK,1,
10045021,GW850023.1.0,0.0,102.0,105.0,3.0,UNK,UNK,,200.0,UNK,,ROT,1,
10055994,GW850024.1.1,0.0,126.0,110.0,-16.0,LIN,UNK,124.8,140.2,UNK,,UNK,1,
10055994,GW850024.1.1,108.0,114.0,2.0,-4.0,LIN,UNK,124.6,140.0,UNK,,UNK,1,
10055994,GW850024.1.1,120.0,126.0,-10.0,-16.0,LIN,UNK,124.6,140.0,UNK,,UNK,1,
10006906,GW006956.1.1,3.7,60.0,118.3,62.0,LIN,UNK,,127.0,UNK,,UNK,1,
10006906,GW006956.1.1,56.6,58.7,65.4,63.3,INLT,UNK,,127.0,UNK,,UNK,1,
10130649,GW003963.1.1,75.0,104.0,57.0,28.0,INLT,UNK,,140.0,UNK,,UNK,1,
10082049,GW007478.1.1,8.5,9.1,103.5,102.9,INLT,UNK,,127.0,UNK,,UNK,1,
10118745,GW008290.1.1,0.0,313.9,128.0,-185.9,LIN,UNK,,152.0,UNK,,UNK,1,
10118745,GW008290.1.1,0.0,4.3,128.0,123.7,LIN,UNK,,203.0,UNK,,UNK,1,
10118745,GW008290.1.1,0.0,66.9,128.0,61.1,LIN,UNK,,203.0,UNK,,UNK,1,
10118745,GW008290.1.1,308.3,367.2,-180.3,-239.2,LIN,UNK,,127.0,UNK,,UNK,1,
10118745,GW008290.1.1,317.0,321.0,-189.0,-193.0,INLT,UNK,,127.0,UNK,,UNK,1,
10118745,GW008290.1.1,335.3,339.0,-207.3,-211.0,INLT,UNK,,127.0,UNK,,UNK,1,
10118745,GW008290.1.1,350.5,357.2,-222.5,-229.2,INLT,UNK,,127.0,UNK,,UNK,1,
10059534,GW007230.1.1,0.0,47.2,87.0,39.8,LIN,UNK,,152.0,UNK,,UNK,1,
10087551,GW003412.1.1,0.0,216.8,148.0,-68.8,LIN,UNK,,152.0,UNK,,UNK,1,
10090301,GW003471.1.1,11.7,14.4,70.3,67.6,INLT,UNK,,102.0,UNK,,UNK,1,
10090301,GW003471.1.1,8.8,14.4,73.2,67.6,LIN,UNK,,127.0,UNK,,UNK,1,
10056437,GW850029.1.1,0.0,96.0,89.0,-7.0,LIN,UNK,110.0,140.0,UNK,,UNK,1,
10056437,GW850029.1.1,69.0,84.0,20.0,5.0,LIN,UNK,110.0,140.0,UNK,,UNK,1,
10108848,GW003517.1.1,0.0,366.1,153.0,-213.1,LIN,UNK,,152.0,UNK,,UNK,1,
10108848,GW003517.1.1,347.0,366.1,-194.0,-213.1,LIN,UNK,,152.0,UNK,,UNK,1,
10108848,GW003517.1.1,347.8,349.0,-194.8,-196.0,INLT,UNK,,152.0,UNK,,UNK,1,
10108848,GW003517.1.1,350.5,351.7,-197.5,-198.7,INLT,UNK,,152.0,UNK,,UNK,1,
10108848,GW003517.1.1,353.9,355.1,-200.9,-202.1,INLT,UNK,,152.0,UNK,,UNK,1,
10108848,GW003517.1.1,363.8,409.6,-210.8,-256.6,LIN,UNK,,127.0,UNK,,UNK,1,
10145974,GW003858.1.1,0.0,95.4,134.0,38.6,LIN,UNK,,127.0,UNK,,UNK,1,
10145974,GW003858.1.1,0.0,86.7,134.0,47.3,LIN,UNK,,203.0,UNK,,UNK,1,
10145974,GW003858.1.1,461.5,464.2,-327.5,-330.2,INLT,UNK,,127.0,UNK,,UNK,1,
10145974,GW003858.1.1,84.0,388.2,50.0,-254.2,LIN,UNK,,152.0,UNK,,UNK,1,
10009461,GW006755.1.1,82.0,85.3,73.0,69.7,INLT,UNK,,165.0,UNK,,UNK,1,
10042694,GW003882.1.1,0.0,166.7,132.0,-34.7,LIN,UNK,,152.0,UNK,,UNK,1,
10042694,GW003882.1.1,0.2,75.8,131.8,56.2,LIN,UNK,,203.0,UNK,,UNK,1,
10125981,GW003770.1.1,0.0,62.7,138.39,75.69,LIN,UNK,,152.0,UNK,,UNK,1,
10125981,GW003770.1.1,343.5,406.6,-205.11,-268.21,LIN,UNK,,127.0,UNK,,UNK,1,
10125981,GW003770.1.1,364.7,401.1,-226.31,-262.71,INLT,UNK,,127.0,UNK,,UNK,1,
10063760,GW003789.1.1,130.1,133.1,-34.1,-37.1,INLT,UNK,,76.0,UNK,,UNK,1,
10063760,GW003789.1.1,130.8,132.6,-34.8,-36.6,INLT,UNK,,102.0,UNK,,UNK,1,
10085352,GW003797.1.1,0.0,237.1,128.0,-109.1,LIN,UNK,,152.0,UNK,,UNK,1,
10085352,GW003797.1.1,0.0,57.4,128.0,70.6,LIN,UNK,,203.0,UNK,,UNK,1,
10038884,GW007578.1.1,0.0,129.8,134.0,4.2,LIN,UNK,,127.0,UNK,,UNK,1,
10038884,GW007578.1.1,0.0,52.7,134.0,81.3,LIN,UNK,,162.0,UNK,,UNK,1,
10009879,GW007596.1.1,0.0,54.3,89.0,34.7,LIN,UNK,,152.0,UNK,,UNK,1,
10047051,GW007679.1.1,68.3,71.3,23.7,20.7,INLT,UNK,,102.0,UNK,,UNK,1,
10137279,GW006589.1.1,0.0,95.0,103.0,8.0,LIN,UNK,,127.0,UNK,,UNK,1,
10137099,GW003452.1.1,0.0,466.6,134.0,-332.6,LIN,UNK,,,UNK,,UNK,1,
10054964,GW850029.1.0,0.0,96.0,89.0,-7.0,LIN,UNK,,,UNK,,UNK,1,
10054964,GW850029.1.0,0.0,5.0,89.0,84.0,UNK,UNK,,220.0,UNK,,ROT,1,
10054964,GW850029.1.0,5.0,138.0,84.0,-49.0,UNK,UNK,,194.0,UNK,,ROT,1,
10139057,GW003825.1.1,0.0,377.9,165.0,-212.9,LIN,UNK,,152.0,UNK,,UNK,1,
10118509,GW003831.1.1,0.0,74.6,125.0,50.4,LIN,UNK,,203.0,UNK,,UNK,1,
10118509,GW003831.1.1,1.5,173.3,123.5,-48.3,LIN,UNK,,152.0,UNK,,UNK,1,
10118509,GW003831.1.1,160.7,340.7,-35.7,-215.7,LIN,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,248.4,249.6,-123.4,-124.6,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,250.5,251.7,-125.5,-126.7,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,300.5,301.7,-175.5,-176.7,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,302.6,303.8,-177.6,-178.8,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,305.4,306.6,-180.4,-181.6,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,307.8,309.0,-182.8,-184.0,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,311.5,312.7,-186.5,-187.7,INLT,UNK,,127.0,UNK,,UNK,1,
10118509,GW003831.1.1,313.9,315.1,-188.9,-190.1,INLT,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,0.0,36.5,132.0,95.5,LIN,UNK,,203.0,UNK,,UNK,1,
10129915,GW003860.1.1,0.0,36.6,132.0,95.4,LIN,UNK,,203.0,UNK,,UNK,1,
10129915,GW003860.1.1,259.3,459.2,-127.3,-327.2,LIN,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,364.2,364.8,-232.2,-232.8,INLT,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,365.7,366.3,-233.7,-234.3,INLT,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,391.6,392.2,-259.6,-260.2,INLT,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,393.1,393.7,-261.1,-261.7,INLT,UNK,,127.0,UNK,,UNK,1,
10129915,GW003860.1.1,413.6,414.3,-281.6,-282.3,INLT,UNK,,127.0,UNK,,UNK,1,
10114989,GW006751.1.1,0.0,48.8,102.3,53.5,LIN,UNK,,127.0,UNK,,UNK,1,
10116968,GW003749.1.1,0.0,81.5,149.0,67.5,LIN,UNK,,127.0,UNK,,UNK,1,
10116968,GW003749.1.1,80.8,83.5,68.2,65.5,INLT,UNK,,76.0,UNK,,UNK,1,
10058265,GW003785.1.1,0.0,109.0,156.0,47.0,LIN,UNK,,127.0,UNK,,UNK,1,
10058265,GW003785.1.1,356.9,357.8,-200.9,-201.8,INLT,UNK,,152.0,UNK,,UNK,1,
10058265,GW003785.1.1,357.8,358.5,-201.8,-202.5,INLT,UNK,,152.0,UNK,,UNK,1,
10058265,GW003785.1.1,359.6,360.5,-203.6,-204.5,INLT,UNK,,152.0,UNK,,UNK,1,
10058265,GW003785.1.1,408.4,409.1,-252.4,-253.1,INLT,UNK,,127.0,UNK,,UNK,1,
10058265,GW003785.1.1,409.9,410.6,-253.9,-254.6,INLT,UNK,,127.0,UNK,,UNK,1,
10058265,GW003785.1.1,413.0,413.7,-257.0,-257.7,INLT,UNK,,127.0,UNK,,UNK,1,
10119066,GW006929.1.1,0.0,40.8,101.0,60.2,LIN,UNK,,152.0,UNK,,UNK,1,
10129498,GW008317.1.1,0.0,382.4,139.0,-243.4,LIN,UNK,,127.0,UNK,,UNK,1,
10129498,GW008317.1.1,0.0,252.6,139.0,-113.6,LIN,UNK,,152.0,UNK,,UNK,1,
10129498,GW008317.1.1,0.0,75.5,139.0,63.5,LIN,UNK,,203.0,UNK,,UNK,1,
10129498,GW008317.1.1,0.0,252.6,139.0,-113.6,LIN,UNK,,152.0,UNK,,UNK,1,
10084139,GW006583.1.1,0.0,171.0,138.0,-33.0,LIN,UNK,,127.0,UNK,,UNK,1,
10088005,GW003740.1.1,0.0,61.7,82.7,21.0,LIN,UNK,,152.0,UNK,,UNK,1,
10146968,GW003436.1.1,0.0,76.2,147.0,70.8,LIN,UNK,,152.0,UNK,,UNK,1,
10146968,GW003436.1.1,0.0,12.0,147.0,135.0,LIN,UNK,,203.0,UNK,,UNK,1,
10146968,GW003436.1.1,0.0,12.0,147.0,135.0,LIN,UNK,,203.0,UNK,,UNK,1,
10146968,GW003436.1.1,443.1,495.9,-296.1,-348.9,LIN,UNK,,127.0,UNK,,UNK,1,
10037188,GW003453.1.1,0.0,77.8,86.0,8.2,LIN,UNK,,152.0,UNK,,UNK,1,
10108818,GW007580.1.1,0.0,192.0,127.0,-65.0,LIN,UNK,,127.0,UNK,,UNK,1,
10108818,GW007580.1.1,0.0,60.4,127.0,66.6,LIN,UNK,,152.0,UNK,,UNK,1,
10110732,GW007582.1.1,0.0,153.0,131.0,-22.0,LIN,UNK,,127.0,UNK,,UNK,1,
10110732,GW007582.1.1,0.0,91.1,131.0,39.9,LIN,UNK,,162.0,UNK,,UNK,1,
10137287,GW003187.1.1,60.2,63.6,59.8,56.4,INLT,UNK,,102.0,UNK,,UNK,1,
10090277,GW003245.1.1,65.0,67.7,75.0,72.3,INLT,UNK,,102.0,UNK,,UNK,1,
10067515,GW009156.1.1,0.0,286.5,108.0,-178.5,LIN,UNK,,152.0,UNK,,UNK,1,
10067515,GW009156.1.1,0.0,10.1,108.0,97.9,LIN,UNK,,203.0,UNK,,UNK,1,
10122067,GW003582.1.1,0.0,52.8,127.0,74.2,LIN,UNK,,203.0,UNK,,UNK,1,
10065403,GW007832.1.1,0.0,54.0,111.0,57.0,LIN,UNK,,125.0,UNK,,UNK,1,
10065403,GW007832.1.1,38.0,53.0,73.0,58.0,INLT,UNK,,125.0,UNK,,UNK,1,
10144396,GW008406.1.1,0.0,121.9,133.0,11.1,LIN,UNK,,152.0,UNK,,UNK,1,
10144396,GW008406.1.1,0.0,80.4,133.0,52.6,LIN,UNK,,203.0,UNK,,UNK,1,
10144396,GW008406.1.1,0.0,80.4,133.0,52.6,LIN,UNK,,203.0,UNK,,UNK,1,
10144638,GW012047.1.1,0.0,6.1,115.0,108.9,LIN,UNK,,152.0,UNK,,UNK,1,
10144638,GW012047.1.1,207.4,273.1,-92.4,-158.1,LIN,UNK,,127.0,UNK,,UNK,1,
10144638,GW012047.1.1,262.1,269.7,-147.1,-154.7,INLT,UNK,,127.0,UNK,,UNK,1,
10131785,GW004341.1.1,0.0,456.6,137.0,-319.6,LIN,UNK,,127.0,UNK,,UNK,1,
10131785,GW004341.1.1,0.0,84.1,137.0,52.9,LIN,UNK,,152.0,UNK,,UNK,1,
10131785,GW004341.1.1,448.1,454.2,-311.1,-317.2,INLT,UNK,,127.0,UNK,,UNK,1,
10005094,GW012102.1.1,0.0,59.7,118.0,58.3,LIN,UNK,,152.0,UNK,,UNK,1,
10005094,GW012102.1.1,0.0,43.7,118.0,74.3,LIN,UNK,,203.0,UNK,,UNK,1,
10005094,GW012102.1.1,0.0,43.7,118.0,74.3,LIN,UNK,,203.0,UNK,,UNK,1,
10098255,GW012120.1.1,0.0,50.4,106.0,55.6,LIN,UNK,,152.0,UNK,,UNK,1,
10098255,GW012120.1.1,0.0,80.7,106.0,25.3,LIN,UNK,,203.0,UNK,,UNK,1,
10098255,GW012120.1.1,77.8,100.5,28.2,5.5,LIN,UNK,,127.0,UNK,,UNK,1,
10098255,GW012120.1.1,0.0,82.9,106.0,23.1,LIN,UNK,,152.0,UNK,,UNK,1,
10000165,GW012153.1.1,0.0,83.6,117.0,33.4,LIN,UNK,,152.0,UNK,,UNK,1,
10000165,GW012153.1.1,0.0,48.8,117.0,68.2,LIN,UNK,,203.0,UNK,,UNK,1,
10140400,GW004384.1.1,0.0,144.3,136.35,-7.95,LIN,UNK,,152.0,UNK,,UNK,1,
10140400,GW004384.1.1,0.0,64.0,136.35,72.35,LIN,UNK,,203.0,UNK,,UNK,1,
10140400,GW004384.1.1,0.0,13.6,136.35,122.75,LIN,UNK,,254.0,UNK,,UNK,1,
10140400,GW004384.1.1,107.0,116.0,29.35,20.35,INLT,UNK,,127.0,UNK,,UNK,1,
10140400,GW004384.1.1,125.0,143.1,11.35,-6.75,INLT,UNK,,127.0,UNK,,UNK,1,
10063127,GW004682.1.1,0.0,180.0,97.0,-83.0,LIN,UNK,,152.0,UNK,,UNK,1,
10067937,GW004698.1.1,0.0,121.3,95.0,-26.3,LIN,UNK,,127.0,UNK,,UNK,1,
10067937,GW004698.1.1,0.0,74.6,95.0,20.4,LIN,UNK,,152.0,UNK,,UNK,1,
10004631,GW004653.1.1,0.0,114.5,133.0,18.5,LIN,UNK,,152.0,UNK,,UNK,1,
10066157,GW010038.1.1,0.0,91.4,100.0,8.6,LIN,UNK,,152.0,UNK,,UNK,1,
10122938,GW004719.1.1,0.0,298.9,109.0,-189.9,LIN,UNK,,152.0,UNK,,UNK,1,
10122938,GW004719.1.1,0.0,61.1,109.0,47.9,LIN,UNK,,203.0,UNK,,UNK,1,
10086268,GW004721.1.1,0.0,103.6,121.0,17.4,LIN,UNK,,127.0,UNK,,UNK,1,
10086268,GW004721.1.1,279.8,280.7,-158.8,-159.7,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,284.1,285.0,-163.1,-164.0,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,286.5,287.4,-165.5,-166.4,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,289.9,290.8,-168.9,-169.8,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,292.0,292.9,-171.0,-171.9,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,295.7,296.6,-174.7,-175.6,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,298.7,299.6,-177.7,-178.6,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,302.4,303.3,-181.4,-182.3,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,304.8,305.7,-183.8,-184.7,INLT,UNK,,152.0,UNK,,UNK,1,
10086268,GW004721.1.1,310.9,311.8,-189.9,-190.8,INLT,UNK,,152.0,UNK,,UNK,1,
10131523,GW010070.1.1,0.0,279.6,150.0,-129.6,LIN,UNK,,127.0,UNK,,UNK,1,
10131523,GW010070.1.1,0.0,77.9,150.0,72.1,LIN,UNK,,152.0,UNK,,UNK,1,
10131523,GW010070.1.1,0.0,77.9,150.0,72.1,LIN,UNK,,152.0,UNK,,UNK,1,
10144944,GW004123.1.1,0.0,92.9,116.0,23.1,LIN,UNK,,127.0,UNK,,UNK,1,
10144944,GW004123.1.1,0.0,92.9,116.0,23.1,LIN,UNK,,152.0,UNK,,UNK,1,
10142827,GW003612.1.1,0.0,9.1,108.0,98.9,LIN,UNK,,152.0,UNK,,UNK,1,
10142827,GW003612.1.1,0.0,43.5,108.0,64.5,LIN,UNK,,203.0,UNK,,UNK,1,
10142827,GW003612.1.1,0.0,277.1,108.0,-169.1,LIN,UNK,,152.0,UNK,,UNK,1,
10142827,GW003612.1.1,266.0,404.7,-158.0,-296.7,LIN,UNK,,127.0,UNK,,UNK,1,
10142827,GW003612.1.1,311.8,328.2,-203.8,-220.2,INLT,UNK,,127.0,UNK,,UNK,1,
10001516,GW008410.1.1,0.0,103.6,125.0,21.4,LIN,UNK,,152.0,UNK,,UNK,1,
10001516,GW008410.1.1,0.0,56.4,125.0,68.6,LIN,UNK,,203.0,UNK,,UNK,1,
10001516,GW008410.1.1,0.0,56.4,125.0,68.6,LIN,UNK,,203.0,UNK,,UNK,1,
10135204,GW008449.1.1,0.0,200.6,139.0,-61.6,LIN,UNK,,152.0,UNK,,UNK,1,
10135204,GW008449.1.1,0.0,104.0,139.0,35.0,LIN,UNK,,203.0,UNK,,UNK,1,
10034823,GW009936.1.1,0.0,11.3,80.0,68.7,LIN,UNK,,127.0,UNK,,UNK,1,
10146715,GW009938.1.1,0.0,51.1,164.0,112.9,LIN,UNK,,152.0,UNK,,UNK,1,
10067053,GW008041.1.1,0.0,115.6,118.0,2.4,LIN,UNK,,152.0,UNK,,UNK,1,
10141201,GW003337.1.1,0.0,155.3,150.0,-5.3,LIN,UNK,,127.0,UNK,,UNK,1,
10141201,GW003337.1.1,0.0,474.1,150.0,-324.1,LIN,UNK,,152.0,UNK,,UNK,1,
10065721,GW004037.1.1,0.0,184.8,105.06,-79.74,LIN,UNK,,127.0,UNK,,UNK,1,
10065721,GW004037.1.1,0.0,67.4,105.06,37.66,LIN,UNK,,203.0,UNK,,UNK,1,
10125926,GW004039.1.1,0.0,489.2,128.37,-360.83,LIN,UNK,,152.0,UNK,,UNK,1,
10125926,GW004039.1.1,0.0,109.0,128.37,19.37,LIN,UNK,,203.0,UNK,,UNK,1,
10061808,GW004044.1.2,0.0,371.6,132.28,-239.32,LIN,UNK,,152.0,UNK,,UNK,1,
10080359,GW012139.1.1,0.0,75.2,133.0,57.8,LIN,UNK,,203.0,UNK,,UNK,1,
10120127,GW012068.1.1,0.0,182.9,135.0,-47.9,LIN,UNK,,152.0,UNK,,UNK,1,
10120127,GW012068.1.1,0.0,77.9,135.0,57.1,LIN,UNK,,203.0,UNK,,UNK,1,
10120127,GW012068.1.1,0.0,77.9,135.0,57.1,LIN,UNK,,203.0,UNK,,UNK,1,
10060118,GW004334.1.1,0.0,1.2,144.99,143.79,LIN,UNK,,152.0,UNK,,UNK,1,
10060118,GW004334.1.1,0.0,1.2,144.99,143.79,LIN,UNK,,203.0,UNK,,UNK,1,
10060118,GW004334.1.1,0.0,251.8,144.99,-106.81,LIN,UNK,,152.0,UNK,,UNK,1,
10109607,GW004336.1.1,0.0,182.3,92.65,-89.65,LIN,UNK,,127.0,UNK,,UNK,1,
10109607,GW004336.1.1,0.0,61.0,92.65,31.65,LIN,UNK,,152.0,UNK,,UNK,1,
10146517,GW004350.1.1,0.0,43.0,83.0,40.0,LIN,UNK,,254.0,UNK,,UNK,1,
10069646,GW004660.1.1,0.0,231.0,109.81,-121.19,LIN,UNK,,127.0,UNK,,UNK,1,
10069646,GW004660.1.1,231.0,495.9,-121.19,-386.09,LIN,UNK,,127.0,UNK,,UNK,1,
10069646,GW004660.1.1,249.9,259.0,-140.09,-149.19,INLT,UNK,,127.0,UNK,,UNK,1,
10140248,GW004666.1.1,0.0,64.0,110.91,46.91,LIN,UNK,,157.0,UNK,,UNK,1,
10140248,GW004666.1.1,0.0,140.0,110.91,-29.09,LIN,UNK,,127.0,UNK,,UNK,1,
10140248,GW004666.1.1,0.0,172.4,110.91,-61.49,LIN,UNK,,127.0,UNK,,UNK,1,
10140248,GW004666.1.1,153.5,165.5,-42.59,-54.59,INLT,UNK,,127.0,UNK,,UNK,1,
10135868,GW004668.1.1,0.0,124.0,128.81,4.81,LIN,UNK,,254.0,UNK,,UNK,1,
10135868,GW004668.1.1,539.8,541.0,-410.99,-412.19,INLT,UNK,,203.0,UNK,,UNK,1,
10135868,GW004668.1.1,542.2,543.4,-413.39,-414.59,INLT,UNK,,203.0,UNK,,UNK,1,
10135868,GW004668.1.1,545.6,546.8,-416.79,-417.99,INLT,UNK,,203.0,UNK,,UNK,1,
10135868,GW004668.1.1,551.0,763.2,-422.19,-634.39,LIN,UNK,,162.0,UNK,,UNK,1,
10135868,GW004668.1.1,617.4,618.6,-488.59,-489.79,INLT,UNK,,162.0,UNK,,UNK,1,
10135868,GW004668.1.1,619.8,621.0,-490.99,-492.19,INLT,UNK,,162.0,UNK,,UNK,1,
10135868,GW004668.1.1,623.5,624.7,-494.69,-495.89,INLT,UNK,,162.0,UNK,,UNK,1,
10135868,GW004668.1.1,626.2,627.4,-497.39,-498.59,INLT,UNK,,162.0,UNK,,UNK,1,
10135868,GW004668.1.1,631.1,632.3,-502.29,-503.49,INLT,UNK,,162.0,UNK,,UNK,1,
